popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
-0.7127600888869704,-0.39371969415866037,0.6291427401332045,-3.117255033993747,0.479948316041105,-3.849047520560864,0.9387162078135656,-0.9964239498598197,5.531508279825245,1.3015366092443197,-0.007039372280221211,2.4506720460643225,-0.9118655673008965,0.22653888410764225,-0.7549259354446478
-0.6108318420991075,-0.39371969415866037,-1.6158499318599227,-0.10450813536263158,-1.56598521067258,-2.9425057329924633,0.9387162078135656,-0.5320731982493515,-0.219292363642465,2.001695649088378,-0.6313961180599631,-1.2106814342824832,0.9245156457134007,0.22653888410764225,1.2360224178701227
0.7651994895370419,-0.39371969415866037,-0.551614651364911,-0.8841224643943677,-0.10460412016280501,0.036937288447606687,-1.0652846852715743,-0.876818453232881,-0.09175231265336113,1.560626297997187,0.2535617042191494,-0.731296656079567,-0.9921652813094249,-2.343155920695461,0.38750748132974583
-0.8146883356748332,-0.39371969415866037,0.3417215329922156,0.04084368869413292,0.479948316041105,0.22794650789378987,0.9387162078135656,0.250639242912233,0.03505458017369337,-0.7191162109435191,2.6044005818072207,0.7074546707809912,1.4643684527301981,0.22653888410764225,-0.37530637883849477
-1.2224013228262849,-0.39371969415866037,-1.0332393768444053,0.3976163477425549,0.479948316041105,-0.6409950396261497,0.9387162078135656,-0.17677451709285688,-0.21936442924986743,-0.477545920192036,-1.0597591375558035,0.8686425787695182,1.766577511532566,0.22653888410764225,-0.6782870747322305
-0.7127600888869704,-0.39371969415866037,0.10090917025246864,-1.9346197382591648,-1.56598521067258,-1.0613657233679465,0.9387162078135656,-1.0386376545516804,-0.21487108951298087,0.36079428698688465,-0.5988209834975419,-0.34922161492157644,-1.3169247243244917,-2.343155920695461,-0.7145637925421909
2.09026669777926,-0.39371969415866037,-1.1808340507816697,-0.4348531900370956,0.77222453414306,-1.0884378962028385,0.9387162078135656,-0.8926485924923289,-0.21785373051327922,1.7888719761842367,-0.8002438988751803,-0.17012393937876838,1.401295197639039,0.22653888410764225,-1.5502189250982332
1.121948353294562,-0.39371969415866037,1.7166824428288365,0.6552854903886366,1.649053188448925,1.2687211524351973,-1.0652846852715743,-0.3280402922386914,-0.20087768098762918,-0.7089068434462334,-0.7128339544660164,0.0030038136459462224,0.7854153809908566,0.22653888410764225,-0.7499677149914821
-0.7127600888869704,-0.39371969415866037,0.023227762917066245,0.3051197324337047,0.479948316041105,0.9697992440499303,-1.0652846852715743,-0.77304309586539,-0.21943586975286858,1.6654959339209667,-1.0087247600746767,0.5999960654553063,0.44593884512118637,0.22653888410764225,-0.3463834261950272
-0.35601122512945016,2.5398780270235153,-0.8157314363052787,0.5231474685188507,1.649053188448925,0.3095390287989506,-1.0652846852715743,0.49688585361475424,-0.20793243065899347,-0.6394769756625782,0.16126548962562226,0.6596952906362423,0.7892811611416052,0.22653888410764225,-0.24671762405217648
1.3258048468702879,2.5398780270235153,0.1941268590549515,0.8138511166323797,0.77222453414306,-0.4759299858134048,-1.0652846852715743,-0.44412798014130833,-0.21912626447298733,-0.42264358138488084,-0.47394963434159354,-0.15221417182448757,-0.7700185640501889,0.22653888410764225,-0.7660680038787283
-0.4579394719173131,-0.39371969415866037,-0.21758459982268116,-0.3423565747282462,-1.56598521067258,0.08769761251302931,-1.0652846852715743,0.006151536571872895,-0.2144603066207242,1.0732909310572698,-0.32736152881069763,-1.0536724720566215,-2.2788596851690563,-2.343155920695461,-1.4454834818178761
-0.5089035953112445,-0.39371969415866037,0.3805622366599168,0.5099336663318721,1.064500752245015,-0.12286373175835358,-1.0652846852715743,0.14510498118258125,-0.21766619919290117,-0.7186227067744659,-0.6585420635286475,-0.8626349514776261,0.3121625056939715,0.22653888410764225,1.3664681840621211
-1.6301143099777367,-0.39371969415866037,1.8254364130984,0.12012650181600447,-0.39688033826476005,0.23396254630154367,-1.0652846852715743,-0.5144841546277429,-0.21236174184506523,-0.4550297924789893,-0.9044843294749286,1.3581762252531937,0.4429208237754267,0.22653888410764225,-0.3309052361286836
-0.559867718705176,-0.39371969415866037,-0.14767133322081902,0.2522645236857904,-0.98143277446867,0.8017261710333086,-1.0652846852715743,-0.30341563116843934,-0.1947159376037793,-0.7218273994722544,3.733671913304493,-0.6656275083805373,0.681412330794845,0.22653888410764225,0.022549029771437145
-1.6301143099777367,-0.39371969415866037,-0.5671509328319915,0.5892164794537437,0.18767209793915,-0.06307935008130025,-1.0652846852715743,-0.020232028860540093,-0.21480857907285486,-0.7200168560520409,0.15583630053188535,0.5641765303467446,0.6059957075030507,0.22653888410764225,-0.7257058609762717
